id,text,label,label_text
es_0245364,"Cuerda rota al tercer dia.

El producto muy bueno y funciona muy bien....hasta que se te rompe la cuerda con un simple tomate. La cuerda no sirve para nada. No recomiendo el producto.",0,0
es_0111391,"Caro y malo, no dura nada

Es el peor protector de pantalla que he comprado nunca y además el más caro. Se empezó a rajar a los pocos días de ponerlo y después de tres semanas ya tenía rajas por todas partes. No lo recomiendo en absoluto.",0,0
es_0765464,"Nada del otro mundo

Venía de un secador comprado en tiendas de productos de peluquería que me costó mucho menos de 50 euros (no recuerdo cantidad exacta). Marca o modelo Puma (sí como la de deportes). Enchufé los dos a la vez a las mismas temperaturas y velocidades y no aprecié la suficiente diferencia como para que cueste lo que actualmente. Lo descambié. En mi opinión no merece la pena.",0,0
es_0665633,"Viene con defectos

Me ha llegado defectuoso. El panel por dentro está hundido. He solicitado otro, voy a cruzar los dedos.",0,0
es_0380502,"Mala presentacion pero funcionales

Compre este juego de mancuernas porque era el que mejor encontré en cuanto a relación precio, y tenía envío premium. El paquete llegó bastante mal empaquetado, posiblemente porque la caja de cartón en la que vinieron las mancuernas no era lo suficiente robusta para aguantar todo el peso. Las mancuernas en si no son de mala calidad, y los encajes que tienen en los laterales para que las mancuernas se sujeten entre sí y no se pongan a girar está bastante bien. El problema es que todos los discos tienen una sustancia que parece aceite o grasa y huele un tanto extraño. A parte, las tuercas que tienen que sujetar los discos en las barras no se quedan bien sujetas, y se van aflojando a los minutos de apretarlas, por lo que es bastante incómodo. Como resumen puedo decir que no están mal del todo pero no las recomendaría.",0,0
es_0655469,"Hace su función

Es más pequeño que la ventanilla del coche y en el anuncio la talla era específica para mi modelo.",0,0
es_0910328,"Yo

No es del mismo tamaño que la pantalla del móvil, se queda corto y sin haberse caído ni golpeado ni nada ya tiene una rotura. Estoy bastante descontenta, aunque teniendo en cuenta el precio no se puede esperar mas.",0,0
es_0205414,"Producto pésimo, es pintura transparente.

Que no cumple con lo anunciado, es una laca y no un color blanco.",0,0
es_0402236,"Estaba usado, sucio y con marcas

Cuando lo recibimos, solo al ver la caja con cinta mal puesta, nos daba la sensación de que ya lo había devuelto alguien, pero según lo abrimos se notaba claramente que ya había sido usado puesto que tenía manchas en el hocico, la madera estaba marcada, había cachos de pelo del peluche arrancados, y -no se por qué- pero olía a culo. Así que lo devolvimos directamente.",0,0
es_0662088,"NO SE ESCUCHAN LOS CANALES HD

Muy mal el artículo. Lo tengo un mes y no se escuchan la mitad de canales HD. El proveedor sabía que no es válido para España y aún así lo vende. ME PARECE FATAL Y UNA Estafa y encima para enviar este mensaje tengo que poner una ESTRELLA.... QUE VERGÜENZA",0,0
es_0921223,"Solo 3 meses me duro

La compré el 13 de mayo y me ha durado solo 3 meses !!! Se ha hinchado. Mala calidad !",0,0
es_0541050,"Tiñe bien pero el color no es el que esperaba.

El color no lo creo muy acertado.",0,0
es_0708586,"Mal plazo de entrega

Muy mal, necessitava los rotuladores para el sabado, me tenian que llegar el viernes y de momento ya me han dicho que hasta el lunes nada, ya no los necessito!! No puedo ni comunicarme con el vendedor!!",0,0
es_0741690,"LADRONES

Es una completa estafa, la batería apenas aguanta, tienes que estar a menos de medio metro del dispositivo para que funcione... tenía 150 valoraciones o así de 5 estrellas hace menos de dos meses... ¿Qué ha pasado? Es un timo en toda regla no entiendo nada.",0,0
es_0335093,"Pésima calidad

La lampara llego rota. Además la bombilla que trae da destellos cuando esta apagada.",0,0
es_0051382,"Memoria del televisor totalmente insuficiente.

Solo tiene 1Gb de memoria de la cual despues de descontar el espacio ocupado por el sistema operativo y las Apps que vienen instaladas de serie y que no se pueden desinstalar, solamente quedan libres 100 Mb, por lo tanto nada más vas a poder instalar 2 o 3 Apps. No hay ni espacio sufciente para que se pueda actualizar el sistema operativo del televisor.",0,0
es_0587028,"No se sujeta

Lo tuve que devolver porque aunque encaja bien las dos mitades pero el soporte no tiene presión suficiente para sujetar la bola y al mínimo movimiento se abre. Como tiene abertura en el extremo, lo único que se puede hacer es precintar la unión con celo para que pueda funcionar.",0,0
es_0064716,"Muy malo

Vaya desilusión, al poco tiempo de uso no sale la punta, ademas ahora no puedo ni cambiar el recambio, no lo recomiendo nada, muy mal producto",0,0
es_0560210,"La seriedad del distribuidor

Decepcionante la verdad que es un engaño se podría desir que es una estafa el tamaño del artículo es minúsculo la presentación pésima ni manual del usuario ni registró sanitario se podría decir que ete artículo se podría calcular no más de 6€",0,0
es_0399694,"No lo volveré a comprar

Lamentable Han cambiado de formato, sabor, textura y el resultado es pesimo",0,0
es_0248935,"Decepcionante

Nada puedo decir porque ni enciende. Decepción absoluta. Control de calidad nulo. Al final tendré que comprar alguna de marca conocida.",0,0
es_0395618,"No cumple con su función

No sirve para el propósito esperado: paliar dolor, reducir inflamación. Proporciona únicamente calor agradable a la máxima temperatura",0,0
es_0382847,"No es tan buena

No es tan buena como me esperaba, hay que pasarla muchas veces para afeitar bien. Además corta muy poco, no creo que la use mucho.",0,0
es_0456687,"Contento

Muy contento lo compre para mi hijo y dice q funciona muy bien va fluido y la batería dura bastante la huella es súper rapida",0,0
es_0542363,"Cables rotos

No puedo opinar sobre su funcionamiento, pues no la he podido llegar a usar. 3 de los cables que van de la batería al conector estaban rotos. La conexion de los demás cables se veia muy floja y debil. Parecia que se iban a romper con la mirada. Por lo que la he devuelto. Y otra cosa es que hasta ahora no me dado cuenta que ni si quiera venia la funda para el teclado que pone en la descripcion. Imagino que puede ser un cebo para que la compres y luego te de palo devolver la bateria por no traer la funda.Las dos herramienta si que venian en la caja con la bateria.",0,0
es_0039393,"mala calidad

el mando a distancia no funcionaba correctamente desde el primer día, a los pocos días dejó de funcionar, no vale la pena ni reclamar la garantia",0,0
es_0542256,"Roto

El bote o tarro de cristal nos llego roto",0,0
es_0994282,"problemas con el envio

He recibido el producto dañado y con parte de la locion interna derramada en el envase.",0,0
es_0218766,"Mal encuadernado

Lo he comprado para un regalo y viene encuadernado al revés, lo he devuelto y el que me ha llegado viene igual.",0,0
es_0346602,"No funcionaba el teclado

Desde el inicio no me funcionó el teclado",0,0
es_0525910,"Producto defectuoso

El producto me ha venido erroneo, sin agujeros y tornillos para poder montarlo correctamente..llevo tres meses esperando una respuesta y hacen caso omiso a mis consultas/mails con las fotos del problema. Con este nivel de servicio, no creo que interese a nadie comprar a esta gente.",0,0
es_0445800,"MALISIMO EMBALAJE

Me ha llegado totalmente destrozado el juego, la caja aplastada y rota. He comprado 3 veces el mismo juego y las tres veces me ha llegado hecho polvo. He solicitado a amazon en las 3 ocasiones que me lo envie en una caja mas grande y han pasado de mi, a ver si en el cuarto intento llega en condiciones. Saludos.",0,0
es_0637113,"No entrega del producto

No puedo valorar el producto puesto que no lo he recibido aunque figura que me lo han entregado. El vendedor si contactó conmigo en un principio pero aún no me han dado una solución (devolver el dinero o reenviar el producto y asegurar la entrega). En cuánto tenga una solución, de nuevo pondré mi opinión sobre producto y vendedor. También he de decir que Amazon contactó conmigo y está realizando un seguimiento de lo sucedido.",0,0
es_0657774,"Eli

Nunca llegó....se me cobró y aunque reclamé la cosa se quedo ahí......decepcionante la actitud tanto dl vendedor como de amazon.",0,0
es_0361902,"No llega nada

De momento ya se retrasó 2 semanas y sigue sin llegar. Sigo esperando... Y pongo una estrella de momento por que no deja poner 0. Cuando llegue si llega ya lo valoraré.",0,0
es_0786977,"Sin Pila

No trae la pila. Según la descripción del producto la debería llevar...",0,0
es_0510501,"Bonito pero Baja calidad

Muy bonito pero baja calidad. En menos de una semana se deshilachó por un lado de la asa larga y es difícil de arreglar.",0,0
es_0298387,"Gloria C V

Un engaño, fatal y para devolver el producto peor. Todo es mandar SMS para ver como devolver y no hay contestacion.",0,0
es_0740062,"Cabecero

Muy mal, el no se adecua al color y me imponen la devolución del producto. Atención mala no lo aconsejo",0,0
es_0447712,"Maria

Trae un cable que no conecta bien con el móvil y no se oye.La radio funciona bien y se oye bastante,pero el móvil no.",0,0
es_0609965,"No cumplen las expectativas.

No cumple mis expectativas, dan a entender que el talón y la punta son reforzados, y NO es así. Son muy delgadas y se alejan de la descripción ofrecida.",0,0
es_0903483,"No funcionaba

Me han devuelto el importe completo,tras enviar articulo",0,0
es_0468870,"Llegó roto. Mal embalado

El cubertero venía roto. Quizá estaba mal embalado. Tuve que devolverlo. Me pareció bonito pero decidí no quedarmelo. . .",0,0
es_0489398,"Muy malo

Muy mala calidad, el primer día ya se han desmontado piezas y la varita se ha vuelto negra, ha perdido el color metalico",0,0
es_0837302,"Dumbo

No megusto nada el primer día se rompió el brillo y el segundo día se perdió la tuerca,y el tercero me puso la oreja como un elefante,en fin porquería.",0,0
es_0986196,"Miguel Angel

Desde el día 10 de enero que enviaron mi pedido aun no ha llegado y estamos al 30 de enero. Me dicen que es correos quien lo tiene y que lo resuelva yo. Y correos me comenta que sin código de envío no me puede localizar el envío y no se cual es ese código porque el vendedor no me lo ha facilitado.",0,0
es_0618327,"Indignado

Ni siquiera me llegó el producto... y si se cobraron! Que poca vergüenza, como se puede engañar así de esta manera",0,0
es_0457551,"Gama baja a precio alto

Un juguete de plástico que no vale lo que cuesta. Decepcionante.",0,0
es_0840796,"Malisima calidad

Calidad malisima. No aguanta el peso de la tablet. Lo he devuelto.",0,0
es_0709236,"Engaño y decepción

Nunca me llegaron las tiras. Y el vendedor todavía no me ha abonado el importe pagado.",0,0
es_0599899,"50% útil

No se sincroniza bien la hora ni se guarda los registros del sueño. Por lo de más esta bien pero si el reloj no me marca bien la hora de que me sirve.",0,0
es_0260993,"Cremallera pésima

Estoy realmente decepcionada con este saco: tiene una cremallera muy endeble, de mala calidad, delgada para un saco que cierra lateralmente y tiene una sola cremallera. Se ha roto muy rápido. Y sí: como tu niño sea algo gordito, te va a costar un triunfo cerrarla. Creo que Maclaren debería probar sus artículos antes de fabricarlos y sacarlos a la venta: sería un detalle.",0,0
es_0431692,"Auriculares

Se. Oyen muy flojitos",0,0
es_0555548,"Una mierda

Vino en mal estado y roto y a pesar de escribir al vendedor no me lo ha repuesto ni devuelto el dinero",0,0
es_0186049,"Mediocre

Muy mediocre,. No afila bien, mella los cuchillos",0,0
es_0590538,"Malo

No lo compréis montado de partio",0,0
es_0119602,"La batería dura muy poco aguanta 3 horas o 4 como mucho merece la pena gastarse un poco más de dinero por algo mejor la calida

La batería dura muy poco dura nada más que tres o cuatro horas no merece la pena por la calidad relación precio",0,0
es_0325241,"Estafa

Se ve fatal, es una estafa Y ya no puedo devolverlo por qué lo he instalado",0,0
es_0656010,"Malo

El pegamento solo sirve una vez",0,0
es_0208893,"Mal...

Es una basura. Deja el pelo fatal, muy encrespado y seco, y eso que yo uso gomina cada día y no me molesta la sensación de tieso pero esto es demasiado. Además no tiñe NADA! Las fotos son engañosas, jamás os dejará el pelo así. Además el verde tiene toques dorados y a penas se ve. Lo acabó usando mi chico y a él, que tiene menos pelo y más delgado, le iba mucho mejor, aunque el verde tampoco era intenso. NO lo recomiendo para pelo grueso o largo. Tenía esperanzas en esta cera pero es un asco...",0,0
es_0177761,"Nunca llegó

La pedí hace unos meses y después de estar esperando mas de 2 semanas me cancelaron el pedido y nunca vino la camiseta, al menos la devolución del dinero fue integra, No volveré a pedir mas en este vendedor",0,0
es_0573778,"Luces led?

Pero si las luces solo se ven por el lado de la toma de corriente, en el resto de la tableta la luz es de muy mala calidad",0,0
es_0935395,"No hay manera de hacerlo funcionar

No me funciona y he hecho todo lo que me han dicho Fatal no, lo siguiente muy mal no lo compreis",0,0
es_0489159,"Estafado

Nada porque no me funciona y no coge carga. Puse una reclamación al proveedor y no he recibido ninguna respuesta",0,0
es_0938038,"Cuchilla torcida

Soy peluquera y estas maquinas son increíbles, lo que pasa es que devuelvo esta porque me ha llegado con la cuchilla torcida como se puede ver en la foto. Me gustaría cambiarla o que me devuelvan el dinero",0,0
es_0526903,"Arreglar con garantia

No encuentro telefono servicio técnico para la garantía compre hace 5 meses y no funciona y no tiene página web",0,0
es_0509619,"Cómo si no lo hubiera comprado...

Llegó excesivamente tarde. Vamos que no lo puede utilizar para lo que lo quería....",0,0
es_0374073,"Nunca me llego

Nunca me llegó la mochila, escribi al vendedor y no obtuve respuesta y por supuesto nadie me ha devuelto mi dinero, que vergüenza que en una app como está pasen estas cosas, muy descontenta con el vendedor y con Amazon (le pongo una estrella porque si no no puedo escribir pero no se la merece)",0,0
es_0611107,"Son llaves fijas

Le doy una estrella porque no es de carraca (algo que ya me esperaba), por lo demás y a ese precio es una buena herramienta, el envío muy rápido, supongo que le ponen de carraca por el giro en el cambio de llave, pero son fijas.",0,0
es_0089660,"Nada

No porque aun no la he recibido",0,0
es_0108064,"Cable de alimentacion de UK, sin adaptador

El producto no se corresponde con lo publicitado, la clavija de conexión no es compatible con UE y no trae adaptador. El vendedor aseguraba que no me lo vendió, así que opte por devolver el producto sin probarlo.",0,0
es_0374599,"Los envían de 120 cm

Un desastre; me enviaron de 120 CM la primera vez y tuve que reclamar por TLF ; la segunda vez me volvieron a enviar de 120 cm!! al final me he quedado con 4 tubos que no necesito porque para devolverlos tengo que irme a la agencia de correos lejos a hacerlo. Un desastre",0,0
es_0752079,"Mala Calidad

A los pocos dias se incho la Bateria y me estropeo El Movil,no aconsejable",0,0
es_0691943,"Pésimo

Se rompe con sólo mirarlo... Esta compra fue como tirar el dinero por la ventana, no lo recomiendo para nada.",0,0
es_0211456,"Salva

Vaya mierda, no se ve nada ni se puede hacer nada, cristal óptico vino dañado quiero mi dinero me siento estafado....",0,0
es_0408134,"baja calidad

El producto es de baja calidad, y por el precio que tiene esperaba algo mejor. Es algo blando y no conserva la forma si no está lleno de ropa sucia. El dibujo es estampado, no un aplique superpuesto como parecia en las fotos. No es feo, pero por el precio que tiene podria ser mucho mejor.",0,0
es_0800787,"Fatal

No me gusta. Mi ceja es negra y pese a pedir el tono más oscuro se queda muy claro. Además tiene como una purpurina que hace que la ceja se vea muy artificial. Se nota que llevas algo ahí pegado. La sensación que da cuando te lo pones es muy tirante. Notas como te tira la piel. Lo compré porque me habían hablado muy bien. Pero no me ha gustado nada.",0,0
es_0506647,"Bolsas

Servicio nefasto, no lo recibí.",0,0
es_0545508,"Adiós al dibujo en cuanto toca el agua

Un único uso ha durado el grabado. Lavándola a mano, la purpurina dorada desapareció, y el resto bastante. Precisamente la purpurina, ya venía en mal estado y a medio quitar al abrir el paquete. Ahora tenemos una taza blanca con restos de lo que fue un dibujo. No recomiendo su compra, sinceramente.",0,0
es_0361306,"Si quieres tener burbujas en la pantalla, te recomiendo esto

Vi el video de instalación y seguí todos los pasos. la pantalla se quedó con burbujas. y casi toda la periferia de la película tiene.",0,0
es_0200546,"Protector malo

Protector que salen muchas burbujas, y es pequeño si se te cae el móvil seguramente se te rompa",0,0
es_0345257,"Pérdida de visibilidad en la pantalla

La devuelvo, la parte que no nombra es la calidad que pierde en la pantalla. Es decir; la funda que se pone delante de la pantalla digamos que no es transparente, es tirando a translúcida con lo cual hace la pantalla un poco blanca.",0,0
es_0470343,"De muy mala calidad

Cuando abrí el paquete parecía que la calidad del producto era aceptable. La coloqué sin problemas y se ajustó bien. Después de 24 horas con el coche en la calle al sol, el material se ha aflojado y las piezas se han separado.",0,0
es_0534584,"MalA calidad

No sé puede configurar",0,0
es_0862953,"No funciona

Lo compré para ahuyentar a los gatos que se paseaban por el porche de mi casa y hacían pis donde primero le pillaba. No funciona. Los gatos se duermen junto al ahuyentador.",0,0
es_0255136,"Ha dejado de funcionar antes de utilizarlo un mes

Hasta hoy funcionaba bien pero se ha ralentizado y esta inservible",0,0
es_0840225,"Buena calidad pero pequeño

Es un colchon de buena calidad para usos puntuales. Pero en mi caso queda muy pequeño en la cuna de 60x120. Queda mucho espacio entre el colchon y las paredes de la cuna. Por este motivo le doy una puntuación baja",0,0
es_0952933,"Lo entregan a cualquier persona

Se lo entregaron a quien no era tuve suerte y la vecina me lo dio",0,0
es_0507439,"No ha durado ni un día

Se ha roto en menos de un día. Mi hija lo ha tratado con mucho cuidado. Me gustaría que se me devuelva el dinero o cambiarlo por otro.",0,0
es_0122114,"Calidad pésima

Compre el mismo modelo para mis dos hijos. A los 2 meses se rompió la rueda de una de las sillas y Amazon la reemplazó por una nueva. Ahora la que llevaba más tiempo ( desde el 6 de enero) se le ha roto una rueda y llevaba sin uso todo el verano. La silla es cómoda pero las ruedas se rompen",0,0
es_0873071,"Estafa

El vendedor anuló el pedido por qué estaba defectuoso. Pero luego lo volvió a poner a la venta más caro",0,0
es_0561128,"Decepcionado

La caja ha llegado totalmente aplastada y arrugada. Ya que es para un regalo no da buena imagen. Veremos como esta por dentro",0,0
es_0481398,"No especifica en la venta que este producto no admita devolución. Me planteo denunciar a Amazon.

Quise devolver el producto y me lo tramitaron, pero posteriormente se me comunica que no admite devolución. En la página de compra no lo especifica en ningún momento. POr tanto me siento estafado y me planteo denunciar a Amazon por engaño en la venta.",0,0
es_0249980,"Decepcionante

E ventilador a los dos días se fundió, eso si , me devolvieron el dinero pero por más que insistí en devolverlo no me hicieron ni caso . Nunca un aparato me duró tan poco",0,0
es_0877941,"Fácil de instalar

Después de 2 días se ha vuelto a romper",0,0
es_0302227,"😣

No puedo valorar el producto ya que no me llego",0,0
es_0861327,"No es lo que te dicen

No es lo que dicen no viene ni un vestido solo vienen zapatos una bici unas cacerola y un carrito de bebe me an engañado no vale para nada un dececion",0,0
es_0224159,"Decepcionado

Sigo sin recibir mi pedido cuando he recibido un mensaje de que ya se me ha entregado el pedido. No se me ha dejado ni si quiera en el buzón notificación de dónde se encuentra mi pedido o llamarme por teléfono. Ya no sé si es culpa de la agencia o de quién,pero yo he pagado mi pedido y no sé me ha entregado. Eso sin contar que recibí un mensaje de la agencia diciéndome que se me entregaba a una hora que tampoco se cumplió. Total,esperando hasta que me tuve que ir y sin recibir mi pedido. Espero que pongan solución rápido porque me urgía para esta semana.",0,0
es_0922797,"Malisimo

Me venía comí usado y no cargaba.",0,0
es_0588814,"Malísima calidad

Calidad pésima... Vamos que entiendo que sea un juguete pero es un malísimo juguete...no lo recomiendo en absoluto.",0,0
es_0837412,"Decepción

Cuando la vi me decepcionó bastante, era para un regalo y quede fatal para lo que me había costado",0,0
es_0300031,"No acopla en los bordes.

No acopla bien en la pantalla.",0,0
es_0611983,"No funcionaba.

Me llego y no funcionaba, procedí a su devolución.",0,0
es_0539891,"No recomiendo su compra

Me ha decepcionado, lo compre por los comentarios positivos pero ha sido tirar el dinero. Sólo pega por los bordes y en el centro da la sensación de que se menea. Con funda tampoco funciona ya que se levanta. Lo he tenido puesto 1 día para intentar que no se levantará y probarlo pero lo he tenido que quitar desesperada por no poder escribir al fallar el táctil ( tenía activa la opción de mayor sensibilidad",0,0
es_0658434,"Mejorable...

Necesitaría un poco mas de peso en la base porque es apollar es soldador.....y ya se cae. En mi caso el botón de encender/apagar la luz no funciona, siempre queda entendido, así que toca sacar una pila cada vez que no lo uso",0,0
es_0310385,"No vale para nada

No vale para nada,tan solo para tirar el dinero. Se despega incluso antes de colocar los botes de las especias",0,0
es_0818655,"Muy mal

Lo que es el reloj esta muy bien. Pero por parte del vendedor UN DESASTRE!!! En la descripcion dice que es compatible con la mayoria de smartphones. Y NO ES VERDAD! Resulta que en el librito de instrucciones dice que no es compatible las llamadas y notificaciones. Me puse en contacto con el vendedor y no me soluciono nada. Resumido, ahora me tengo que comer el reloj con patatas..",0,0
es_0618055,"Bonitas pero inútiles.

Compre la caja y cuando me llego y la abrí resulta que faltaba una fila completa de rosas, no puedo entender como envían un producto en esas condiciones. Es verdad que no huelen a nada, si las quieres como adorno es una buena opción pero como jabón no merece la pena ya que no tiene ningún tipo de fragancia.",0,0
es_0706753,"Envío defectuoso

El producto llegó en el tiempo estipulado. El embalaje estaba bien, pero cuando abrí la caja vi que el producto se había enviado medio abierto y había crema de cacahuetes por todos lados. Actualmente estoy procesando la devolución y espero no tener ningún problema.",0,0
es_0280030,"Poco uso y ya no funciona

Hace 5 meses que lo tengo y con muy poco uso porque la peque duerme casi siempre con nosotros y ha dejado de funcionar, no detecta la señal. Estoy mirando a ver como funciona el tema garantía por Amazon porque no tengo ni idea...",0,0
es_0904737,"Producto correcto, empresa de mensajería pésimo

El pedido se necesitaba el Sábado, fecha que tenía que haber sido entregado. Se entrega el Lunes por error en logística . Quien siempre sufre las consecuencias es el cliente final. No se puede ofrecer un servicio que depende de un tiempo de entrega y no es capaz de cumplirlo, no vale aceptar disculpas y decir que ha sido un error. Se debe trabajar de manera eficiente y responsable. ** Cansado de sufrir las consecuencias ...... **",0,0
es_0641199,"Mala calidad

Lo puse y al dia o dos dias se rompio en el bolsillo sin golpearlo ni nada lo he aguantado unas semanas ya que barato no es y se ha seguido rompiendo mas y mas, muy mala calidad...",0,0
es_0949636,"Horrible

Un timo!!! Sin instrucciones solo en inglés y chino!! Imposible de instalar!!",0,0
es_0376548,"Diego

El paquete viene roto, como de una devolución y lo q es mas grave, le falta una pieza. No recomiendo para nada ni el vendedor ni el producto.",0,0
es_0433902,"Lo devolvi

Lo devolví porque me bloqueó el movil",0,0
es_0126785,"Por que no tiene enchufe?

Me an llegado sin enchufe que mal",0,0
es_0276377,"cristian

el producto nose como sera porque me tenia que aver llegado eñ 12 de enero i he puesto una queja i me dicen que me mandaran otro porque dicen que el paquete ha podido ser robado o perdido en el trayecto",0,0
es_0786996,"No hay filtros disponibles

Todo bien pero NO es posible comprar filtros y ya toca cambiarlo, así que no lo recomiendo porque no se puede sustituir el filtro.",0,0
es_0334705,"Solo caben bicis de carretera, no de mtb..

Es para bicicletas de barbie. No cabe una rueda normal de mtb...",0,0
es_0586592,"Al mes no funciona correctamente.

Ha pasado un mes y ya no funciona como el primer día... enciendo el coche y la radio se enciende a los 5 minutos, se queda la pantalla pillada...",0,0
es_0302512,"Malo es poco

Roto en el primer intento de uso. Una baratija.",0,0
es_0828270,"Cable aux

El cable aux es un poco blando",0,0
es_0094334,"Nada de importante una verguenza que deserción

No me ha gustado nada es un timo esta Colonia no es original solo huele cuando se hecha y párese colonia de bebé luego ni el rastro de olor a colonia que verguenza",0,0
es_0332832,"Esperando aún

No he recibido el pedido, no dan solución y les he mandado todo lo que me han pedido espero solucionarlo",0,0
es_0051227,"No funciona

No lo detecta el movil, tengo otros de otras marcas y funcionan perfectamente. MALISIMO NO COMPRAR.",0,0
es_0926038,"No ha llegado el envío

A día 26 de enero, aún no lo he recibido el pedido, cuando la fecha de entrega era para el día 23 y no dan ninguna explicación",0,0
es_0427017,"Molesta y luz muy fría

Por el precio no está mal, pero no lo volvería a comprar. La cantidad de luz no es mucha, pero no me supone un problema, de hecho algo así buscaba. El problema es que molesta mucho a la vista, al menos para mi, demasiado. Y la luz es muy muy blanca (tirando a azul), demasiado también para mi gusto, y la temperatura de la luz no lo pone en la descripción, y lo debería poner. Buscaba algo más cálido y por su supuesto que no molestara a la vista. El precio está muy bien, pero prefiero gastarme algo más y mejor.",0,0
es_0071830,"Mal pintado

Viene muy mal pintado y en la capa ya traía un pico roto.",0,0
es_0754264,"Objeto roto

Llego roto, lo he tenido que devolverlo.",0,0
es_0064236,"ANILLO

DEBE DE SER UN BUEN PRODUCTO PERO EN EL PEDIDO ESTE ANILLO NO HA LLEGADO, COMO PUEDO RECLAMAR? ESPERO SU RESPUESTA GRACIAS",0,0
es_0971989,"La sujeción

Pongo una estrella si pudiera cero estrellas. Los tacos malísimos. Como se ve en las fotos cuando pusimos en el soporte la TV de 49” se motivó hacia abajo. Menos mal que estábamos y pudimos salvar la TV. Que susto!!🤨 Y estaba desnivelada aún poniéndola correctamente. Muy mala compra.",0,0
es_0182969,"Calidad muy mal

Calidad Chino, los puntas quedan dentro, no puedo quitarlos sin alicates.. Los imanes no son pegado bien, No los recomendo...",0,0
es_0940875,"Cremallera rota

El pedido llegó ayer, antes de lo esperado. No obstante, estoy a la espera de la aceptación de la devolución. Cuando lo saqué del envoltorio vi que la cremallera de la funda estaba rota. Actualizaré el comentario, según vaya la devolución.",0,0
es_0348841,"Baja calidade

El produto vino bien empaquetado , es un poco grande do que esperaba , pero solo me funciona uno , me lo compré por los comentarios positivos que tenia, pero creo que son falsos ! No recomiendo",0,0
es_0613853,"Mal producto, en definitiva.

Pufo total. Ha durado apenas 2 meses antes de fundirse. De repente dejo de funcionar y no respondia. Ha muerto totalmente, no se puede volver a encender. Por 15€, tampoco le daba mucha esperanza de vida...",0,0
es_0013497,"Una basura

El Teflon si es Teflon y no pintura se queda pegada en la comida por mucho aceite que le pongas . No la recomiendo para nada. Cosas así mejor que nos las fabriquen . En un mes y medio a la basura",0,0
es_0711679,"Cristina mercader

Un engaño. Muy muy fea. Nada que ver con la foto. De plástico mal hecha y muy arrugada. Muy muy fea.",0,0
es_0569380,"no lo recomiendo para deporte

Si buscas algo que te sujete durante deporte o ioga, no te lo recomiendo no sujeta nada, no son adecuados para alguien que tiene mucho pecho. El que puedes comprar en el decathlon por soló 5 euros (lo que te sale por unidad en este lote) es de muchisima mejor calidad y si que te sujeta bien que sea haciendo ioga o corriendo.",0,0
es_0115118,"Un asco

Una pena de compra ..con lo contenta que estaba con la marca!! ....sin embargo la cafetera no vale para nada, no solo no funciona ni en el fuego más pequeño de inducción sino que en el primer día ya cambio su color de acero a oxido",0,0
es_0648946,"Mala calidad

Muy mala calidad, se doblan con nada de fuerza, y no consigues sacar grapas un poco fuertes, no merecen la pena, no volvería a comprar",0,0
es_0303501,"No funciona bien

No funciona bien, solo salta a 22 nw, y lo Quiero para apretar maximo 10",0,0
es_0775430,"Pequeño

No tapa toda la pantalla Es más pequeño el protector",0,0
es_0150157,"Devuelto por ruido de fondo

Producto devuelto. Hacía un molesto ruido de fondo continuo en cualquier emisora. Además en el sonido resaltan para mi gusto demasiado los graves.",0,0
es_0474169,"Mucho ruido

No lo puedes usar para dormir.",0,0
es_0402443,"NO RECOMIENDO VENDEDOR

Me parece de poca vergüenza que si quiero devolver el producto me cobren 2,99€ (encima de tener que llevarlo yo a correos)... increíble. No recomiendo vendedor.",0,0
es_0849904,"puri

Desde ayer .me ponen que se me ha enviado y no lo e recibido .Que es lo que a pasado",0,0
es_0884312,"Opinión.

Pierde líquido por la parte inferior del tanque, no me ha gustado el dispositivo",0,0
es_0064494,"Sigue buscando, no lo compres!

Muy muy pequeño, y se pierden, se doblan. Nada practico",0,0
es_0964923,"No comprar

Se rompió a la semana",0,0
es_0112009,"Mal olor a plástico

Mala calidad. Deja un tremendo olor a petróleo del plástico. No recomiendo su compra. Es preferible otra marca aunque sea algo más cara.",0,0
es_0678002,"Frágiles y poco útiles

Son muy bonitos pero no abren del todo bien las botellas. Los dimos como detalle para el bautizo de nuestra hija y uno de ellos se rompió en el mismo día al colgarlo de las llaves, el resto no sé como estarán (espero que en un cajoncito de la cocina para usarlo en momentos puntuales, sino puede que acaben pronto en la basura :(. ) en fin, nosotros los elegimos por bonitos pero mejor gastarse un poquito más o que sean menos bonitos y más duraderos.",0,0
es_0648994,"Estafa

Es una estafa. Hace ya 9 dias que tenia que haberlo recibido y el vendedor no me da ninguna solución.",0,0
es_0715793,"Plasticucho

Juguete, por llamarlo de alguna forma o trozo de plástico que vino doblado y arañado como si hubiera sido usado.",0,0
es_0766671,"A los cuatro días rajada

Hemos tenido otra muchos años y está al año se rajaba, arreglos y ya no se puede arreglar más, se raja entera",0,0
es_0137913,"Pestaña reposabrazos Audi A3

Imposible de montar. No lo recomiendo",0,0
